収容局,ケーブル名,備考,経度,緯度,分岐00,分岐01,分岐02,分岐03,分岐04,分岐05
大野町,Dケーブル,緒立_12,,,,1,,,,
大野町,Dケーブル,南線_9,,,1,,,,,
大野町,Dケーブル,南線_10,,,1,,,,,
大野町,Dケーブル,南線_11,,,1,,,,,
大野町,Dケーブル,南線_12,,,1,,,,,
大野町,Dケーブル,南線_13,,,1,,,,,
大野町,Dケーブル,南線_14,,,1,,,,,
大野町,Dケーブル,南線_15,,,1,,,,,
大野町,Dケーブル,南線_16,,,1,,,,,
大野町,Dケーブル,南線_17,,,1,,,,,
大野町,Dケーブル,南線_17-1,,,1,,,,,
大野町,Dケーブル,板井_1,,,1,,,,,
大野町,Dケーブル,板井_3,,,1,,,,,
大野町,Dケーブル,板井_4,,,1,,,,,
新潟東,Bケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,Bケーブル,山ノ下線_1,139.0640411,37.91698906,1,,,,,
新潟東,Bケーブル,山ノ下線_2,139.0636151,37.91778393,1,,,,,
新潟東,Bケーブル,山ノ下線_5,139.0640679,37.91885033,1,,,,,
新潟東,Bケーブル,山ノ下線_7,139.0664335,37.91985488,1,,,,,
新潟東,Bケーブル,山ノ下線_9,139.067985,37.92054587,1,1,,,,
新潟東,Bケーブル,竜ケ島線_2,139.0677614,37.92117761,1,,,,,
新潟東,Bケーブル,竜ケ島線_4,139.0670668,37.92319465,1,,,,,
新潟東,Bケーブル,竜ケ島線_5,139.0665606,37.92413413,1,,,,,
新潟東,Bケーブル,竜ケ島線_6,139.0661525,37.9248351,1,,,,,
新潟東,Bケーブル,竜ケ島線_8,139.0655805,37.92601854,1,,,,,
新潟東,Bケーブル,山ノ下線_20,139.0662761,37.92684655,1,,,,,
新潟東,Bケーブル,山ノ下線_22,139.0676567,37.92876675,1,,,,,
新潟東,Bケーブル,山ノ下線_23,139.0684445,37.92988742,1,,,,,
新潟東,Bケーブル,山ノ下線_23E,139.0683339,37.93006068,1,,,,,
新潟東,Bケーブル,山ノ下線_11,139.069023,37.92098196,,1,,,,
新潟東,Bケーブル,竹駒線_1,139.0695876,37.9202591,,1,,,,
新潟東,Bケーブル,竹駒線_2,139.0703346,37.92055564,,1,,,,
新潟東,Bケーブル,竹駒線_3,139.0723939,37.9211952,,1,,,,
新潟東,Gケーブル,山ノ下線_1,139.0640411,37.91698906,1,,,,,
新潟東,Gケーブル,山ノ下線_2,139.0636151,37.91778393,1,,,,,
新潟東,Gケーブル,山ノ下線_4,139.0630506,37.91842543,1,,,,,
新潟東,Gケーブル,流作場線_3,139.0614511,37.91773768,1,,,,,
新潟東,Gケーブル,流作場線_5,139.0592143,37.9168521,1,,,,,
新潟東,Gケーブル,宮浦線_1,139.0589165,37.916906,1,,,,,
新潟東,Gケーブル,宮浦線_2,139.0584687,37.91710546,1,,,,,
新潟東,Gケーブル,宮浦線_4,139.0585802,37.91817845,1,,,,,
新潟東,Gケーブル,宮浦線_5,139.0587309,37.91906108,1,,,,,
新潟東,Gケーブル,宮浦線_6,139.058605,37.91907705,1,,,,,
新潟東,Gケーブル,宮浦線_6-1,139.0586612,37.91924334,1,1,,,,
新潟東,Gケーブル,宮浦線_7-1,139.0592114,37.92047284,1,,,,,
新潟東,Gケーブル,宮浦線_8,139.0594069,37.92091414,1,,,,,
新潟東,Gケーブル,宮浦線_9,139.0597285,37.92134949,1,,,,,
新潟東,Gケーブル,宮浦線_6-2,139.0577895,37.91969397,,1,,,,
新潟東,Hケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,Hケーブル,沼南線_2,139.0623704,37.91585783,1,,,,,
新潟東,Hケーブル,沼南線_3,139.061101,37.91537644,1,,,,,
新潟東,Hケーブル,沼南線_5,139.0598181,37.91495338,1,,,,,
新潟東,Hケーブル,沼南五西線_1,139.0595165,37.91550375,1,,,,,
新潟東,Hケーブル,流作場線_7,139.0584398,37.91691536,1,,,,,
新潟東,Hケーブル,鳥屋野線_1,139.058337,37.91653986,1,,,,,
新潟東,Hケーブル,鳥屋野線_2,139.0577423,37.91587457,1,,,,,
新潟東,Hケーブル,鳥屋野線_3,139.0567312,37.91500233,1,,,,,
新潟東,Hケーブル,鳥屋野線_5,139.054872,37.91370381,1,,,,,
新潟東,Hケーブル,鳥屋野線_7,139.052773,37.91232619,1,,,,,
新潟東,Hケーブル,鳥屋野線_9,139.0506497,37.9109651,1,,,,,
新潟東,Hケーブル,鳥屋野線_12,139.0484056,37.90962767,1,,,,,
新潟東,Hケーブル,鳥屋野線_14,139.0475801,37.9091524,1,,,,,
新潟東,Hケーブル,鳥屋野線_15-1,139.0459459,37.90841894,1,,,,,
新潟東,Hケーブル,鳥屋野線_17,139.0449703,37.90805889,1,1,,,,
新潟東,Hケーブル,鳥屋野線_18-1,139.0423874,37.90736945,1,,,,,
新潟東,Hケーブル,鳥屋野線_20,139.040363,37.90704207,1,,,,,
新潟東,Hケーブル,南高校線_1,139.0442241,37.90934355,,1,,,,
新潟東,Iケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,Iケーブル,山木戸線_2,139.0646905,37.91672752,1,,,,,
新潟東,Iケーブル,笹口線_2,139.0657216,37.91514937,1,,,,,
新潟東,Iケーブル,笹口線_3,139.0661986,37.91434904,1,,,,,
新潟東,Iケーブル,笹口線_4,139.0666559,37.91351991,1,,,,,
新潟東,Iケーブル,笹口線_4E,139.0672953,37.91331715,1,,,,,
新潟東,Iケーブル,笹口線_8,139.0670264,37.9129629,1,,,,,
新潟東,Iケーブル,笹口線_9,139.0673415,37.9124461,1,,,,,
新潟東,Iケーブル,笹口分線_1,139.0713546,37.91362213,1,,,,,
新潟東,Iケーブル,笹口分線_2,139.0711472,37.91354937,1,,,,,
新潟東,Iケーブル,笹越線_3D,139.0720215,37.91160695,1,,,,,
新潟東,Iケーブル,笹越線_4,139.0730611,37.9116858,1,1,,,,
新潟東,Iケーブル,笹越線_6,139.0751114,37.9120947,1,1,,,,
新潟東,Iケーブル,笹越線_7,139.0758167,37.91096049,1,,,,,
新潟東,Iケーブル,笹越線_9,139.0769224,37.90921822,1,,,,,
新潟東,Iケーブル,笹越線_10,139.0776755,37.90805985,1,,1,,,
新潟東,Iケーブル,笹越線_11,139.0760325,37.90747712,1,,1,,,
新潟東,Iケーブル,笹越線_12,139.0767425,37.90629775,1,,,,,
新潟東,Iケーブル,笹越線_13,139.077372,37.90522679,1,,,,,
新潟東,Iケーブル,笹越線_14,139.0770699,37.90513298,1,,,,,
新潟東,Iケーブル,笹越線_15,139.0778662,37.90395149,1,,,,,
新潟東,Jケーブル,山ノ下線_2,139.0636151,37.91778393,1,,,,,
新潟東,Jケーブル,山ノ下線_6,139.0653454,37.91940057,1,,,,,
新潟東,Jケーブル,西片原線_2,139.0644541,37.92034177,1,,,,,
新潟東,Jケーブル,西片原線_3,139.0639699,37.92145491,1,,,,,
新潟東,Jケーブル,西片原線_4,139.0635388,37.92296119,1,,,,,
新潟東,Jケーブル,西片原線_5,139.0645519,37.92296254,1,,,,,
新潟東,Kケーブル,沼南線_2,139.0623704,37.91585783,1,,,,,
新潟東,Kケーブル,沼南線_3,139.061101,37.91537644,1,,,,,
新潟東,Kケーブル,沼南線_5,139.0598181,37.91495338,1,,,,,
新潟東,Kケーブル,明石線_5,139.0595998,37.91536894,1,,,,,
新潟東,Kケーブル,明石線_6,139.0588773,37.91502728,1,,,,,
新潟東,Lケーブル,花園線_2,139.0641674,37.91515128,1,,,,,
新潟東,Lケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,Lケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,Lケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,Lケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,Lケーブル,花園線_7,,,1,,,,,
新潟東,Lケーブル,鐙線_1,139.066724,37.91267186,1,1,,,,
新潟東,Lケーブル,花園線_10,139.0657444,37.91185983,1,,,,,
新潟東,Lケーブル,笹口線_12D,139.0665147,37.90994235,1,,,,,
新潟東,Lケーブル,紫竹山線_1,139.0669714,37.90877729,1,,,,,
新潟東,Lケーブル,紫竹山線_2,139.067433,37.90763704,1,,,,,
新潟東,Lケーブル,紫竹山線_3,139.067888,37.90648569,1,,,,,
新潟東,Lケーブル,紫竹山線_4,139.0683494,37.90536598,1,,,,,
新潟東,Lケーブル,紫竹山線_6,139.0699584,37.9059975,1,,,,,
新潟東,Lケーブル,紫竹山線_7,139.0703148,37.905135,1,,,,,
新潟東,Lケーブル,紫竹山線_8,139.0707872,37.90396888,1,,,,,
新潟東,Lケーブル,笹口線_9,139.0673415,37.9124461,,1,1,,,
新潟東,Lケーブル,笹口分線_1,139.0713546,37.91362213,,1,,,,
新潟東,Lケーブル,笹口分線_2,139.0711472,37.91354937,,1,,,,
新潟東,Lケーブル,笹越線_3D,139.0720215,37.91160695,,1,,,,
新潟東,Lケーブル,笹越線_4,139.0730611,37.9116858,,1,,,,
新潟東,Lケーブル,笹越線_6,139.0751114,37.9120947,,1,,1,,
新潟東,Lケーブル,笹越線_7,139.0758167,37.91096049,,1,,,,
新潟東,Lケーブル,笹越線_9,139.0769224,37.90921822,,1,,,,
新潟東,Lケーブル,笹越線_10,139.0776755,37.90805985,,1,,,,
新潟東,Lケーブル,笹口線_10,,,,,1,,,
新潟東,Lケーブル,インテック新潟線自営２HH,,,,,,1,,
新潟東,Mケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,Mケーブル,山ノ下線_2,139.0636151,37.91778393,1,,,,,
新潟東,Mケーブル,山ノ下線_3,139.0631591,37.91829173,1,,,,,
新潟東,Mケーブル,山ノ下線_4,139.0630506,37.91842543,1,,,,,
新潟東,Mケーブル,山ノ下線_6,139.0653454,37.91940057,1,,,,,
新潟東,Mケーブル,山ノ下線_8,139.0674721,37.92031257,1,,,,,
新潟東,Mケーブル,山ノ下線_9,139.067985,37.92054587,1,,,,,
新潟東,Mケーブル,山ノ下線_11,139.069023,37.92098196,1,,,,,
新潟東,Mケーブル,山ノ下線_12,139.069478,37.92159485,1,,,,,
新潟東,Mケーブル,山ノ下線_13,139.0702115,37.92235238,1,1,,,,
新潟東,Mケーブル,山ノ下線_15,139.069239,37.92396447,1,,,,,
新潟東,Mケーブル,山ノ下線_16,139.0687808,37.92473507,1,,,,,
新潟東,Mケーブル,山ノ下13分線_1,139.0722306,37.92233458,,1,,,,
新潟東,Oケーブル,明石線_1,139.0632846,37.91672748,1,,,,,
新潟東,Oケーブル,明石線_2,139.0618827,37.91622168,1,,,,,
新潟東,Oケーブル,明石線_4,139.0599701,37.91549935,1,,,,,
新潟東,Oケーブル,沼南五西線_1,139.0595165,37.91550375,1,,,,,
新潟東,Oケーブル,流作場線_7,139.0584398,37.91691536,1,,,,,
新潟東,Oケーブル,流作場線_8,139.0575243,37.91735946,1,,,,,
新潟東,Oケーブル,新洲線_1,139.0569959,37.91623089,1,,,,,
新潟東,Oケーブル,新洲線_1D,139.0558881,37.91681537,1,,,,,
新潟東,Oケーブル,八万線_4,139.0545227,37.91749374,1,1,,,,
新潟東,Oケーブル,八万線_2,139.0523356,37.91625797,1,1,,,,
新潟東,Oケーブル,八万線_1,139.050473,37.91459195,1,,,,,
新潟東,Pケーブル,明石線_1,139.0632846,37.91672748,1,,,,,
新潟東,Pケーブル,明石線_2,139.0618827,37.91622168,1,,,,,
新潟東,Pケーブル,明石線_3,139.0608482,37.91583792,1,,,,,
新潟東,Pケーブル,明石線_5,139.0595998,37.91536894,1,,,,,
新潟東,Pケーブル,明石線_6,139.0588773,37.91502728,1,,,,,
新潟東,Pケーブル,明石線_7,139.0581921,37.91561854,1,,,,,
新潟東,Pケーブル,鳥屋野線_2,139.0577423,37.91587457,1,,,,,
新潟東,Pケーブル,鳥屋野線_3,139.0567312,37.91500233,1,,,,,
新潟東,Pケーブル,鳥屋野線_5,139.054872,37.91370381,1,,,,,
新潟東,Pケーブル,鳥屋野線_7,139.052773,37.91232619,1,,,,,
新潟東,Pケーブル,鳥屋野線_9,139.0506497,37.9109651,1,,,,,
新潟東,Pケーブル,鳥屋野線_11,139.0494754,37.91021766,1,,,,,
新潟東,Pケーブル,鳥屋野線_12,139.0484056,37.90962767,1,1,,,,
新潟東,Pケーブル,鳥屋野線_12E,139.0473653,37.91069579,,1,,,,
新潟東,Pケーブル,鳥屋野線_13,139.0484371,37.90956878,1,,,,,
新潟東,Pケーブル,鳥屋野線_14,139.0475801,37.9091524,1,,,,,
新潟東,Sケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,Sケーブル,山木戸線_2,139.0646905,37.91672752,1,,,,,
新潟東,Sケーブル,山木戸線_3,139.0658705,37.91716788,1,,,,,
新潟東,Sケーブル,山木戸線_4,139.0665714,37.91743409,1,,,,,
新潟東,Sケーブル,溝原線_1,,,1,,,,,
新潟東,Tケーブル,山木戸線_2,139.0646905,37.91672752,1,,,,,
新潟東,Tケーブル,笹口線_1,139.0650908,37.91618166,1,,,,,
新潟東,Tケーブル,笹口線_2,139.0657216,37.91514937,1,,,,,
新潟東,Tケーブル,笹口線_3,139.0661986,37.91434904,1,,,,,
新潟東,Tケーブル,笹口線_5,139.0658859,37.91333281,1,,,,,
新潟東,Tケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,Tケーブル,花園線_7,,,1,,,,,
新潟東,Tケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,Tケーブル,笹口線_8,139.0670264,37.9129629,1,,,,,
新潟東,Tケーブル,笹口線_9,139.0673415,37.9124461,1,,,,,
新潟東,Tケーブル,笹口分線_1,139.0713546,37.91362213,1,,,,,
新潟東,Tケーブル,笹口分線_2,139.0711472,37.91354937,1,,,,,
新潟東,Tケーブル,笹口分線_3,139.0709123,37.91346568,1,,,,,
新潟東,Tケーブル,笹越線_3D,139.0720215,37.91160695,1,,,,,
新潟東,Uケーブル,花園線_2,139.0641674,37.91515128,1,,,,,
新潟東,Uケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,Uケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,Uケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,Uケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,Uケーブル,花園線_7,,,1,,,,,
新潟東,Uケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,Uケーブル,鐙線_2,139.0675658,37.91070616,1,,,,,
新潟東,Uケーブル,鐙線_3,139.0649698,37.90994219,1,,,,,
新潟東,Uケーブル,鐙線_4,139.0629144,37.90937127,1,,,,,
新潟東,Uケーブル,鐙線_5,139.0616855,37.90901797,1,,,,,
新潟東,Uケーブル,鐙線_6,139.0595923,37.90841673,1,,,,,
新潟東,Uケーブル,堀ノ内線_3,139.0597875,37.90794533,1,,,,,
新潟東,Uケーブル,堀ノ内線_5,139.0571449,37.90722537,1,,,,,
新潟東,Uケーブル,堀ノ内線_6,139.0554875,37.90673282,1,,,,,
新潟東,Uケーブル,堀ノ内線_7,139.0537524,37.90623182,1,1,,,,
新潟東,Uケーブル,堀ノ内線_8,139.0521282,37.90579586,1,1,,,,
新潟東,Uケーブル,堀ノ内線_10,139.0498221,37.90511289,1,1,,,,
新潟東,Uケーブル,女池線_5,139.0487659,37.90478315,1,,,,,
新潟東,Wケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,Wケーブル,山ノ下線_2,139.0636151,37.91778393,1,,,,,
新潟東,Wケーブル,山ノ下線_3,139.0631591,37.91829173,1,,,,,
新潟東,Wケーブル,山ノ下線_4,139.0630506,37.91842543,1,,,,,
新潟東,Wケーブル,山ノ下線_5,139.0640679,37.91885033,1,,,,,
新潟東,Wケーブル,山ノ下線_6,139.0653454,37.91940057,1,1,,,,
新潟東,Wケーブル,山ノ下線_8,139.0674721,37.92031257,1,,1,,,
新潟東,Wケーブル,山ノ下線_11,139.069023,37.92098196,1,,,,,
新潟東,Wケーブル,竹駒線_2,139.0703346,37.92055564,1,,,,,
新潟東,Wケーブル,竹駒線_3,139.0723939,37.9211952,1,,,,,
新潟東,Wケーブル,竜ケ島線_2,139.0677614,37.92117761,,,1,,,
新潟東,Wケーブル,竜ケ島線_4,139.0670668,37.92319465,,,1,,,
新潟東,Wケーブル,竜ケ島線_5,139.0665606,37.92413413,,,1,,,
新潟東,Wケーブル,山ノ下線_7,139.0664335,37.91985488,,1,,,,
新潟東,Xケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,Xケーブル,山木戸線_2,139.0646905,37.91672752,1,,,,,
新潟東,Xケーブル,山木戸線_3,139.0658705,37.91716788,1,,,,,
新潟東,Xケーブル,山木戸線_4,139.0665714,37.91743409,1,,,,,
新潟東,Xケーブル,山木戸線_5,139.067335,37.91773025,1,,,,,
新潟東,Xケーブル,山木戸線_6,139.0684144,37.91820893,1,,,,,
新潟東,Xケーブル,山木戸線_7,139.0691495,37.9185528,1,1,,,,
新潟東,Xケーブル,山木戸線_8,139.0696752,37.91879309,1,,1,,,
新潟東,Xケーブル,山木戸線_10,139.0707478,37.91695178,1,1,,,,
新潟東,Xケーブル,山木戸線_13,139.072293,37.91775003,1,1,,,,
新潟東,Xケーブル,山木戸線_15,139.0742998,37.91859953,1,1,,,,
新潟東,Xケーブル,山木戸線_16,139.0748795,37.91779466,1,1,,,,
新潟東,Xケーブル,山木戸線_17,139.0756892,37.91807135,1,1,,,,
新潟東,Xケーブル,山木戸幹_14,139.0758636,37.91805425,1,,,,,
新潟東,Xケーブル,日出西込_2,139.0724689,37.9178484,1,,,,,
新潟東,Xケーブル,山木戸線_8,139.0696752,37.91879309,1,,,,,
新潟東,Xケーブル,鏡ヶ岡線_1,,,1,,,,,
新潟東,Xケーブル,沼白線_2,139.0703418,37.91896021,,,1,,,
新潟東,Xケーブル,沼白線_2D,139.070379,37.91887563,,,1,,,
新潟東,あケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,あケーブル,花園線_1,139.0636793,37.91603144,1,,,,,
新潟東,あケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,あケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,あケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,あケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,あケーブル,花園線_7,,,1,,,,,
新潟東,あケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,あケーブル,花園線_9,139.0663928,37.91229097,1,,,,,
新潟東,あケーブル,花園線_10,139.0657444,37.91185983,1,,,,,
新潟東,あケーブル,花園線_11,139.0660687,37.91103623,1,,,,,
新潟東,あケーブル,笹口線_12-1,139.0665147,37.90994235,1,1,,,,
新潟東,あケーブル,笹口線_14,139.064395,37.90932911,1,,,,,
新潟東,あケーブル,笹口線_14-2,139.0643101,37.90921468,1,,,,,
新潟東,あケーブル,笹口線_14-3,139.0634779,37.90893026,1,,1,,,
新潟東,あケーブル,長潟線_2,139.0639757,37.90678529,1,,,,,
新潟東,あケーブル,長潟線_3,139.0643916,37.90573052,1,,,,,
新潟東,あケーブル,長潟線_3-1,139.0645575,37.90534814,1,,,,,
新潟東,あケーブル,堀ノ内線_1-1,139.0629071,37.90873571,,,1,,,
新潟東,あケーブル,警備保障線_1,139.0632359,37.90835866,,,1,,,
新潟東,あケーブル,笹口線_12,139.0669333,37.91004794,,1,,,,
新潟東,あケーブル,笹口線_11,139.0682014,37.91039572,,1,,,,
新潟東,いケーブル,花園線_1,139.0636793,37.91603144,1,,,,,
新潟東,いケーブル,花園線_2,139.0641674,37.91515128,1,,,,,
新潟東,いケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,いケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,いケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,いケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,いケーブル,花園線_7,,,1,,,,,
新潟東,いケーブル,鐙線_2,139.0675658,37.91070616,1,,,,,
新潟東,いケーブル,鐙線_3,139.0649698,37.90994219,1,1,,,,
新潟東,いケーブル,鐙線_4,139.0629144,37.90937127,1,,1,,,
新潟東,いケーブル,長潟線_1,139.0635737,37.90790847,1,,,,,
新潟東,いケーブル,長潟線_2,139.0639757,37.90678529,1,,,,,
新潟東,いケーブル,長潟線_3-1,139.0645575,37.90534814,1,,,,,
新潟東,いケーブル,鐙線_5,,,,,1,,,
新潟東,いケーブル,鐙線_6,139.0595923,37.90841673,,,1,,,
新潟東,いケーブル,駅南線_1,,,,1,,,,
新潟東,いケーブル,駅南線_3,,,,1,,,,
新潟東,いケーブル,駅南線_3-1,,,,1,,,,
新潟東,いケーブル,駅南線_3-2,,,,1,,,,
新潟東,うケーブル,局,139.0616278,37.916583,1,1,,,,
新潟東,うケーブル,沼南西線_1,139.0637316,37.91615694,1,,,,,
新潟東,うケーブル,沼南西線_2,139.0624885,37.91568967,1,,,,,
新潟東,うケーブル,沼南西線_3,139.0610137,37.915128,1,,,,,
新潟東,うケーブル,沼南東線_1,139.0650698,37.91665028,,1,,,,
新潟東,うケーブル,沼南東線_2,139.0670723,37.91742399,,1,,,,
新潟東,うケーブル,沼南東線_3,139.0684757,37.91808684,,1,,,,
新潟東,おケーブル,花園線_1,139.0636793,37.91603144,1,,,,,
新潟東,おケーブル,花園線_2,139.0641674,37.91515128,1,,,,,
新潟東,おケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,おケーブル,駅前線_1,139.0634198,37.91370863,1,,,,,
新潟東,おケーブル,駅前線_2,139.0629756,37.91458041,1,,,,,
新潟東,おケーブル,沼南西線_2,139.0624885,37.91568967,,1,,,,
新潟東,おケーブル,新駅線_1-1,139.0604675,37.91483477,,1,,,,
新潟東,かケーブル,花園線_1,139.0636793,37.91603144,1,,,,,
新潟東,かケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,かケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,かケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,かケーブル,花園線_6,139.0663672,37.91343454,1,1,,,,
新潟東,かケーブル,花園線_7,,,1,,,,,
新潟東,かケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,かケーブル,鐙線_2,139.0675658,37.91070616,1,,,,,
新潟東,かケーブル,鐙線_3,139.0649698,37.90994219,1,,,,,
新潟東,かケーブル,鐙線_4,139.0629144,37.90937127,1,,,,,
新潟東,かケーブル,鐙線_5,139.0616855,37.90901797,1,,,,,
新潟東,かケーブル,鐙線_6,139.0595923,37.90841673,1,,,,,
新潟東,かケーブル,堀ノ内線_3,139.0597875,37.90794533,1,,,,,
新潟東,かケーブル,堀ノ内線_4,139.0581391,37.9075089,1,,,,,
